user_id,experiment_group,city,device_os,acquisition_channel,acquisition_cost,first_order_datetime,first_order_value,first_order_delivery_time_mins,first_order_discount_value,first_order_item_count,first_order_payment_method,returned_7d,second_order_datetime,second_order_value,second_order_delivery_time_mins,second_order_discount_value,second_order_item_count,second_order_status,second_order_payment_method,w2_returned,w2_order_value
EXP201931,treatment,Mumbai,android,app_store,27.31,2025-04-09 18:39:09,341.63,13.7,65.3,6,upi,1,2025-04-14 05:17:09,465.91,20.0,0.0,9.0,Delivered,upi,1,578.21
EXP201932,treatment,Mumbai,ios,google_ads,98.53,2025-04-10 19:51:35,803.78,18.8,55.23,13,upi,1,2025-04-14 21:24:35,234.24,19.2,0.0,3.0,Delivered,debit_card,0,
EXP201933,treatment,Bangalore,android,meta_ads,141.56,2025-04-05 10:12:55,149.87,11.0,41.97,3,upi,1,2025-04-11 20:03:55,141.29,13.6,0.0,2.0,Delivered,pay_later,0,
EXP201934,treatment,Chennai,android,influencer,214.65,2025-04-09 20:40:47,93.77,19.2,28.13,3,upi,0,,,,,,,,0,
EXP201935,treatment,Pune,android,offline_events,207.58,2025-04-09 19:04:46,179.16,19.8,45.02,2,cod,0,,,,,,,,0,
EXP201936,treatment,Bangalore,ios,google_ads,115.23,2025-04-10 11:15:26,184.37,12.1,55.31,3,upi,0,,,,,,,,0,
EXP201937,treatment,Pune,android,google_ads,143.56,2025-04-08 20:56:42,163.0,19.6,48.9,1,upi,0,,,,,,,,0,
EXP201938,treatment,Chennai,android,google_ads,50.63,2025-04-10 13:59:17,201.97,15.0,44.51,2,upi,0,,,,,,,,0,
EXP201939,treatment,Chennai,ios,meta_ads,116.58,2025-04-05 18:52:48,117.15,16.8,35.15,2,debit_card,0,,,,,,,,0,
EXP201940,treatment,Hyderabad,ios,organic_search,62.47,2025-04-10 21:04:07,225.54,17.2,67.66,3,credit_card,1,2025-04-18 03:06:07,319.46,13.6,0.0,3.0,Delivered,debit_card,1,656.59
EXP201941,treatment,Pune,ios,google_ads,53.85,2025-04-08 08:54:54,151.31,23.5,45.39,2,upi,0,,,,,,,,0,
EXP201942,treatment,Mumbai,android,app_store,29.62,2025-04-07 13:28:13,327.12,9.9,63.76,8,upi,1,2025-04-13 19:52:13,314.83,15.0,0.0,3.0,Delivered,cod,0,
EXP201943,treatment,Delhi NCR,android,organic_search,34.75,2025-04-07 20:40:11,429.06,15.7,76.5,8,cod,1,2025-04-12 02:43:11,332.74,15.1,0.0,4.0,Delivered,upi,1,369.0
EXP201944,treatment,Chennai,android,meta_ads,163.17,2025-04-06 20:52:18,202.6,15.5,52.68,2,upi,0,,,,,,,,0,
EXP201945,treatment,Delhi NCR,ios,app_store,33.1,2025-04-11 18:19:32,482.24,22.4,76.27,5,upi,1,2025-04-13 20:35:32,271.97,15.6,0.0,1.0,Delivered,upi,1,493.54
EXP201946,treatment,Bangalore,ios,meta_ads,64.75,2025-04-10 18:34:25,217.92,16.0,65.38,3,upi,0,,,,,,,,0,
EXP201947,treatment,Mumbai,ios,meta_ads,166.16,2025-04-05 20:32:49,277.38,17.2,41.01,2,upi,0,,,,,,,,0,
EXP201948,treatment,Bangalore,android,google_ads,84.59,2025-04-11 21:26:04,237.81,10.7,63.23,1,upi,0,,,,,,,,0,
EXP201949,treatment,Mumbai,android,meta_ads,145.03,2025-04-08 07:35:46,258.44,10.6,77.53,5,upi,0,,,,,,,,0,
EXP201950,treatment,Hyderabad,ios,meta_ads,114.4,2025-04-11 11:44:22,64.63,11.600000000000001,19.39,1,cod,0,,,,,,,,0,
EXP201951,treatment,Bangalore,android,influencer,166.31,2025-04-08 19:06:12,120.14,19.0,36.04,1,debit_card,0,,,,,,,,0,
EXP201952,treatment,Mumbai,android,google_ads,102.13,2025-04-10 09:55:57,157.34,14.3,47.2,2,upi,0,,,,,,,,0,
EXP201953,treatment,Pune,android,organic_search,41.44,2025-04-11 20:00:50,249.17,17.8,74.75,2,debit_card,1,2025-04-16 22:06:50,424.15,9.2,0.0,8.0,Delivered,upi,1,277.92
EXP201954,treatment,Kolkata,ios,influencer,173.19,2025-04-08 12:56:19,228.25,16.2,68.47,1,debit_card,0,,,,,,,,0,
EXP201955,treatment,Bangalore,android,influencer,112.27,2025-04-05 08:32:27,186.67,15.0,56.0,1,credit_card,1,2025-04-08 17:07:27,185.86,6.0,0.0,3.0,Delivered,upi,0,
EXP201956,treatment,Delhi NCR,android,referral,89.13,2025-04-08 19:19:46,144.83,13.100000000000001,43.45,2,upi,1,2025-04-13 21:20:46,307.05,12.3,0.0,6.0,Delivered,upi,0,
EXP201957,treatment,Chennai,android,meta_ads,116.25,2025-04-11 08:38:09,270.58,11.9,81.17,3,pay_later,0,,,,,,,,0,
EXP201958,treatment,Chennai,android,google_ads,182.27,2025-04-10 18:24:01,240.79,16.3,72.24,7,upi,0,,,,,,,,0,
EXP201959,treatment,Hyderabad,android,organic_search,45.3,2025-04-09 21:59:07,148.98,7.4,44.69,1,credit_card,1,2025-04-15 18:43:07,164.81,17.5,0.0,2.0,Delivered,cod,1,431.24
EXP201960,treatment,Hyderabad,ios,google_ads,88.6,2025-04-11 09:34:04,164.66,15.0,49.4,2,debit_card,1,2025-04-12 20:11:04,470.53,21.6,0.0,8.0,Delivered,upi,1,478.33
EXP201961,treatment,Bangalore,android,influencer,191.43,2025-04-07 11:50:59,203.42,18.0,61.03,3,upi,0,,,,,,,,0,
EXP201962,treatment,Bangalore,android,referral,91.86,2025-04-11 09:04:24,377.09,12.0,50.18,5,credit_card,1,2025-04-15 15:44:24,348.35,11.7,0.0,4.0,Delivered,upi,0,
EXP201963,treatment,Hyderabad,ios,meta_ads,88.36,2025-04-07 18:13:17,416.52,11.899999999999999,74.44,8,upi,0,,,,,,,,0,
EXP201964,treatment,Delhi NCR,ios,referral,70.87,2025-04-10 09:13:54,371.15,15.600000000000001,96.49,5,upi,0,,,,,,,,0,
EXP201965,treatment,Delhi NCR,android,organic_search,28.09,2025-04-11 08:26:55,209.21,9.9,54.7,2,upi,1,2025-04-17 21:49:55,162.86,12.1,0.0,1.0,Delivered,upi,1,573.89
EXP201966,treatment,Hyderabad,ios,meta_ads,88.19,2025-04-06 22:43:26,207.18,10.8,62.15,1,pay_later,0,,,,,,,,0,
EXP201967,treatment,Mumbai,ios,google_ads,116.27,2025-04-09 08:32:40,164.71,15.4,49.41,2,upi,1,2025-04-16 11:35:40,202.95,22.5,0.0,2.0,Delivered,upi,1,269.93
EXP201968,treatment,Mumbai,android,meta_ads,111.43,2025-04-10 19:07:33,505.61,17.6,84.25,4,credit_card,1,2025-04-14 05:39:33,296.68,12.9,0.0,3.0,Refunded,upi,1,226.87
EXP201969,treatment,Delhi NCR,android,organic_search,41.3,2025-04-10 08:35:48,311.67,14.0,93.5,3,debit_card,0,,,,,,,,0,
EXP201970,treatment,Delhi NCR,ios,organic_search,49.11,2025-04-06 12:42:17,312.92,13.1,49.24,2,debit_card,0,,,,,,,,0,
EXP201971,treatment,Pune,android,referral,59.87,2025-04-07 09:37:53,189.58,22.4,56.87,2,upi,0,,,,,,,,0,
EXP201972,treatment,Chennai,android,google_ads,156.11,2025-04-06 21:14:37,165.63,18.4,49.69,1,cod,0,,,,,,,,0,
EXP201973,treatment,Hyderabad,android,organic_search,42.14,2025-04-11 13:53:28,443.37,15.1,63.27,5,upi,0,,,,,,,,0,
EXP201974,treatment,Kolkata,android,meta_ads,92.66,2025-04-10 18:43:36,149.5,17.2,44.85,2,upi,0,,,,,,,,0,
EXP201975,treatment,Bangalore,ios,google_ads,127.3,2025-04-09 15:04:05,765.37,10.8,49.59,8,upi,1,2025-04-11 17:49:05,436.09,11.7,23.28,7.0,Delivered,credit_card,1,408.24
EXP201976,treatment,Bangalore,android,app_store,15.45,2025-04-09 09:05:44,166.62,17.4,48.28,3,cod,0,,,,,,,,0,
EXP201977,treatment,Bangalore,android,organic_search,40.69,2025-04-09 17:19:19,103.84,9.5,31.15,1,upi,1,2025-04-15 22:04:19,193.25,12.2,0.0,1.0,Delivered,upi,0,
EXP201978,treatment,Bangalore,android,google_ads,161.63,2025-04-06 08:43:51,195.67,12.0,55.46,2,upi,0,,,,,,,,1,295.31
EXP201979,treatment,Mumbai,ios,meta_ads,144.23,2025-04-11 20:32:56,198.05,17.0,59.41,3,upi,0,,,,,,,,0,
EXP201980,treatment,Hyderabad,ios,app_store,43.36,2025-04-05 21:50:06,142.42,18.6,42.41,1,upi,0,,,,,,,,0,
EXP201981,treatment,Bangalore,ios,referral,56.8,2025-04-11 19:33:46,281.3,15.7,53.16,8,upi,1,2025-04-16 08:29:46,276.92,11.2,0.0,4.0,Delivered,cod,1,450.08
EXP201982,treatment,Kolkata,ios,organic_search,34.12,2025-04-06 20:43:18,478.14,15.899999999999999,97.49,4,credit_card,0,,,,,,,,0,
EXP201983,treatment,Mumbai,android,google_ads,144.28,2025-04-07 17:10:49,138.86,13.2,41.66,1,pay_later,0,,,,,,,,0,
EXP201984,treatment,Kolkata,android,influencer,183.92,2025-04-05 16:06:26,73.23,13.7,21.97,1,credit_card,0,,,,,,,,0,
EXP201985,treatment,Delhi NCR,android,google_ads,126.33,2025-04-11 10:22:11,170.25,11.7,51.07,2,upi,0,,,,,,,,0,
EXP201986,treatment,Delhi NCR,android,google_ads,97.43,2025-04-05 14:43:02,101.7,14.7,30.51,1,upi,0,,,,,,,,0,
EXP201987,treatment,Chennai,android,meta_ads,102.95,2025-04-09 18:49:39,598.94,15.2,86.3,9,debit_card,0,,,,,,,,0,
EXP201988,treatment,Mumbai,ios,referral,65.42,2025-04-09 11:26:12,188.91,21.7,56.67,4,upi,1,2025-04-16 20:37:12,303.33,17.5,0.0,7.0,Delivered,upi,1,349.15
EXP201989,treatment,Bangalore,ios,google_ads,120.66,2025-04-07 12:55:24,166.57,11.0,49.97,1,cod,0,,,,,,,,0,
EXP201990,treatment,Kolkata,android,offline_events,102.26,2025-04-06 16:43:09,84.31,19.2,25.29,1,upi,1,2025-04-10 22:06:09,408.19,11.9,0.0,5.0,Delivered,credit_card,0,
EXP201991,treatment,Delhi NCR,android,meta_ads,113.55,2025-04-05 11:16:57,264.96,19.400000000000002,55.03,8,debit_card,0,,,,,,,,0,
EXP201992,treatment,Mumbai,ios,app_store,13.52,2025-04-09 07:01:22,165.73,15.5,49.72,2,upi,1,2025-04-10 08:51:22,317.77,18.3,0.0,2.0,Delivered,credit_card,1,251.09
EXP201993,treatment,Mumbai,ios,referral,90.35,2025-04-08 12:30:06,229.28,16.7,42.35,6,cod,0,,,,,,,,0,
EXP201994,treatment,Bangalore,android,organic_search,47.1,2025-04-10 09:18:23,367.82,15.1,51.38,4,debit_card,0,,,,,,,,1,371.43
EXP201995,treatment,Chennai,android,google_ads,156.21,2025-04-08 07:45:25,225.54,14.6,62.24,5,upi,0,,,,,,,,0,
EXP201996,treatment,Hyderabad,ios,organic_search,66.0,2025-04-10 10:32:57,532.48,11.2,91.44,4,upi,0,,,,,,,,0,
EXP201997,treatment,Mumbai,android,google_ads,136.01,2025-04-11 03:36:50,182.71,14.8,52.74,3,upi,0,,,,,,,,0,
EXP201998,treatment,Kolkata,android,influencer,112.36,2025-04-09 09:24:08,376.85,17.200000000000003,66.33,6,pay_later,0,,,,,,,,0,
EXP201999,treatment,Mumbai,ios,influencer,204.52,2025-04-05 08:54:32,310.31,11.5,59.6,3,upi,0,,,,,,,,0,
EXP202000,treatment,Pune,android,google_ads,146.01,2025-04-07 14:19:39,208.61,10.5,62.58,3,upi,0,,,,,,,,0,
EXP202001,treatment,Mumbai,ios,app_store,30.37,2025-04-11 21:32:23,119.85,15.3,35.95,1,upi,1,2025-04-18 11:41:23,317.16,17.8,0.0,3.0,Delivered,credit_card,1,473.26
EXP202002,treatment,Kolkata,android,meta_ads,70.48,2025-04-05 23:31:29,204.05,13.8,61.22,3,upi,1,2025-04-08 19:28:29,342.42,13.3,0.0,6.0,Delivered,upi,0,
EXP202003,treatment,Mumbai,android,meta_ads,140.87,2025-04-09 18:17:00,168.78,17.3,50.63,1,credit_card,1,2025-04-13 07:47:00,223.58,12.3,14.82,5.0,Delivered,debit_card,1,351.64
EXP202004,treatment,Mumbai,android,influencer,206.81,2025-04-10 00:36:13,189.32,15.8,49.51,3,credit_card,0,,,,,,,,0,
EXP202005,treatment,Hyderabad,android,organic_search,49.09,2025-04-06 18:31:07,220.45,18.8,63.97,1,upi,1,2025-04-11 02:45:07,241.37,18.5,0.0,5.0,Delivered,upi,0,
EXP202006,treatment,Bangalore,ios,organic_search,62.0,2025-04-10 09:43:51,156.31,12.4,46.89,2,upi,0,,,,,,,,0,
EXP202007,treatment,Chennai,android,influencer,209.77,2025-04-09 22:04:21,209.33,10.6,47.28,4,upi,0,,,,,,,,0,
EXP202008,treatment,Pune,ios,app_store,16.91,2025-04-06 16:07:01,238.78,10.6,71.63,1,upi,0,,,,,,,,0,
EXP202009,treatment,Pune,android,meta_ads,134.45,2025-04-08 08:10:26,323.46,14.3,45.44,8,debit_card,0,,,,,,,,0,
EXP202010,treatment,Delhi NCR,ios,app_store,43.43,2025-04-11 10:49:46,294.79,20.2,46.18,2,upi,1,2025-04-14 12:43:46,245.03,13.299999999999999,0.0,2.0,Delivered,credit_card,0,
EXP202011,treatment,Bangalore,android,google_ads,110.43,2025-04-07 15:29:37,199.66,8.4,59.9,1,credit_card,0,,,,,,,,0,
EXP202012,treatment,Chennai,android,organic_search,48.95,2025-04-05 13:34:16,155.7,16.9,46.71,1,pay_later,0,,,,,,,,0,
EXP202013,treatment,Hyderabad,android,google_ads,41.77,2025-04-10 21:10:31,378.63,11.7,60.11,6,upi,0,,,,,,,,0,
EXP202014,treatment,Mumbai,ios,meta_ads,127.23,2025-04-10 22:27:47,516.61,9.7,98.34,6,cod,1,2025-04-15 14:46:47,368.78,16.4,0.0,5.0,Delivered,upi,0,
EXP202015,treatment,Delhi NCR,ios,influencer,82.15,2025-04-06 22:17:09,232.19,6.0,49.45,2,upi,0,,,,,,,,0,
EXP202016,treatment,Delhi NCR,ios,offline_events,183.5,2025-04-10 17:53:03,276.02,14.0,82.81,2,credit_card,0,,,,,,,,1,460.73
EXP202017,treatment,Delhi NCR,android,meta_ads,101.14,2025-04-08 09:25:50,265.51,12.1,54.24,2,upi,1,2025-04-10 14:48:50,181.85,11.5,0.0,2.0,Delivered,credit_card,0,
EXP202018,treatment,Mumbai,android,app_store,24.54,2025-04-10 07:16:22,247.27,12.1,74.18,3,credit_card,0,,,,,,,,0,
EXP202019,treatment,Mumbai,android,referral,94.92,2025-04-09 22:08:31,151.01,13.7,45.3,3,cod,1,2025-04-15 19:13:31,523.93,14.3,0.0,2.0,Delivered,pay_later,1,658.79
EXP202020,treatment,Delhi NCR,android,google_ads,97.62,2025-04-11 18:33:00,136.61,19.4,40.98,2,cod,1,2025-04-17 07:29:00,196.56,10.0,0.0,5.0,Delivered,credit_card,1,284.91
EXP202021,treatment,Delhi NCR,android,meta_ads,188.69,2025-04-09 18:31:45,118.43,15.600000000000001,35.53,1,cod,0,,,,,,,,0,
EXP202022,treatment,Bangalore,ios,google_ads,162.43,2025-04-10 09:00:42,135.5,10.7,40.65,1,credit_card,0,,,,,,,,0,
EXP202023,treatment,Mumbai,ios,google_ads,91.39,2025-04-05 22:00:47,256.54,15.5,54.34,2,cod,0,,,,,,,,0,
EXP202024,treatment,Mumbai,android,influencer,175.66,2025-04-10 11:30:19,248.03,14.100000000000001,72.94,1,upi,0,,,,,,,,0,
EXP202025,treatment,Bangalore,android,google_ads,156.3,2025-04-08 13:45:26,171.31,8.0,51.39,3,upi,0,,,,,,,,0,
EXP202026,treatment,Mumbai,android,meta_ads,121.08,2025-04-10 19:59:24,231.1,19.4,49.09,2,upi,0,,,,,,,,0,
EXP202027,treatment,Hyderabad,android,google_ads,117.55,2025-04-08 11:49:24,183.18,17.2,50.08,3,debit_card,0,,,,,,,,0,
EXP202028,treatment,Hyderabad,android,referral,44.3,2025-04-11 21:48:53,247.79,13.4,74.34,5,upi,0,,,,,,,,0,
EXP202029,treatment,Pune,ios,google_ads,106.16,2025-04-09 09:44:27,258.95,12.4,77.68,3,cod,1,2025-04-14 12:56:27,300.25,10.5,0.0,3.0,Delivered,pay_later,1,375.16
EXP202030,treatment,Hyderabad,android,app_store,25.99,2025-04-11 11:36:08,362.2,8.7,73.13,3,pay_later,1,2025-04-18 19:51:08,446.67,,35.98,2.0,Cancelled,upi,1,288.98
EXP202031,treatment,Hyderabad,android,google_ads,137.85,2025-04-09 22:30:26,110.3,14.5,33.09,3,cod,0,,,,,,,,0,
EXP202032,treatment,Bangalore,android,organic_search,49.77,2025-04-11 09:39:03,243.66,15.5,72.01,2,debit_card,1,2025-04-18 19:00:03,166.55,18.1,0.0,2.0,Delivered,upi,1,255.56
EXP202033,treatment,Pune,android,referral,119.98,2025-04-09 09:00:05,202.25,12.5,58.67,1,upi,0,,,,,,,,0,
EXP202034,treatment,Hyderabad,android,meta_ads,107.87,2025-04-11 19:57:48,191.53,15.2,57.46,3,debit_card,1,2025-04-15 06:30:48,290.98,10.3,0.0,2.0,Delivered,debit_card,0,
EXP202035,treatment,Hyderabad,android,organic_search,21.99,2025-04-08 08:26:36,104.08,20.2,31.22,2,pay_later,1,2025-04-10 18:52:36,247.88,16.9,0.0,1.0,Delivered,upi,0,
EXP202036,treatment,Pune,android,referral,25.5,2025-04-05 20:36:51,182.36,16.8,54.71,3,upi,0,,,,,,,,0,
EXP202037,treatment,Kolkata,ios,referral,70.64,2025-04-09 12:39:27,277.71,16.3,45.44,5,upi,0,,,,,,,,0,
EXP202038,treatment,Mumbai,ios,organic_search,44.31,2025-04-08 09:13:13,71.93,16.4,21.58,1,pay_later,1,2025-04-09 18:37:13,193.12,16.3,0.0,1.0,Delivered,upi,1,217.04
EXP202039,treatment,Mumbai,android,app_store,28.34,2025-04-08 16:57:26,285.14,16.4,47.59,2,upi,1,2025-04-14 00:34:26,253.51,12.1,0.0,5.0,Delivered,upi,1,473.44
EXP202040,treatment,Bangalore,android,meta_ads,111.33,2025-04-11 11:33:27,225.63,13.5,67.69,3,upi,1,2025-04-18 19:23:27,474.16,13.3,0.0,2.0,Delivered,upi,0,
EXP202041,treatment,Bangalore,ios,referral,49.29,2025-04-06 16:47:59,165.16,16.7,49.55,2,debit_card,1,2025-04-11 01:02:59,170.12,,0.0,4.0,Cancelled,upi,0,
EXP202042,treatment,Mumbai,android,offline_events,212.6,2025-04-08 08:59:33,189.8,8.3,50.43,1,debit_card,0,,,,,,,,0,
EXP202043,treatment,Pune,ios,referral,63.75,2025-04-05 20:51:56,109.18,18.0,32.75,1,upi,0,,,,,,,,0,
EXP202044,treatment,Mumbai,android,meta_ads,52.05,2025-04-06 16:02:57,138.3,17.5,41.49,1,upi,0,,,,,,,,0,
EXP202045,treatment,Bangalore,android,influencer,161.69,2025-04-09 18:35:38,90.88,15.4,27.26,1,upi,0,,,,,,,,0,
EXP202046,treatment,Mumbai,ios,app_store,22.79,2025-04-11 14:13:05,174.45,10.8,52.33,1,upi,1,2025-04-12 16:01:05,317.43,13.4,0.0,4.0,Delivered,upi,1,374.99
EXP202047,treatment,Pune,android,meta_ads,118.25,2025-04-05 20:13:51,235.23,18.799999999999997,49.28,6,cod,0,,,,,,,,1,164.94
EXP202048,treatment,Pune,android,google_ads,138.14,2025-04-07 19:04:33,146.16,13.2,43.85,2,cod,0,,,,,,,,0,
EXP202049,treatment,Bangalore,android,meta_ads,73.19,2025-04-08 22:35:26,317.1,7.2,70.99,4,upi,0,,,,,,,,0,
EXP202050,treatment,Hyderabad,ios,organic_search,61.32,2025-04-11 06:40:31,273.66,11.8,82.1,2,credit_card,1,2025-04-16 12:30:31,163.98,17.4,0.0,2.0,Delivered,cod,0,
EXP202051,treatment,Bangalore,ios,organic_search,32.12,2025-04-07 22:14:42,169.66,9.3,50.9,1,cod,0,,,,,,,,0,
EXP202052,treatment,Mumbai,ios,meta_ads,131.52,2025-04-08 09:42:48,181.86,20.7,54.56,1,upi,1,2025-04-11 13:29:48,316.09,15.0,0.0,3.0,Delivered,upi,0,
EXP202053,treatment,Chennai,android,meta_ads,114.53,2025-04-06 12:49:45,184.33,14.9,40.38,1,upi,0,,,,,,,,0,
EXP202054,treatment,Hyderabad,ios,meta_ads,132.15,2025-04-11 12:58:05,400.61,15.4,80.24,6,cod,0,,,,,,,,0,
EXP202055,treatment,Hyderabad,android,offline_events,159.88,2025-04-10 14:31:10,241.83,15.4,72.55,2,cod,0,,,,,,,,0,
EXP202056,treatment,Chennai,ios,google_ads,166.95,2025-04-06 18:36:17,213.32,19.0,64.0,3,upi,1,2025-04-10 05:59:17,552.61,20.400000000000002,25.12,5.0,Delivered,upi,0,
EXP202057,treatment,Chennai,ios,offline_events,200.18,2025-04-08 13:05:32,238.6,19.4,61.58,5,upi,1,2025-04-15 23:43:32,235.76,18.7,18.26,6.0,Delivered,cod,1,302.24
EXP202058,treatment,Hyderabad,android,meta_ads,94.64,2025-04-06 16:10:51,229.03,13.5,61.42,1,debit_card,0,,,,,,,,0,
EXP202059,treatment,Delhi NCR,android,google_ads,105.91,2025-04-10 09:00:55,465.97,14.7,52.9,8,debit_card,1,2025-04-11 18:40:55,226.36,19.7,0.0,4.0,Delivered,debit_card,1,384.12
EXP202060,treatment,Mumbai,android,offline_events,253.64,2025-04-08 21:46:13,354.9,8.6,59.07,3,cod,1,2025-04-11 07:54:13,381.87,16.700000000000003,0.0,8.0,Delivered,pay_later,0,
EXP202061,treatment,Pune,ios,google_ads,114.87,2025-04-10 10:19:01,88.9,18.3,26.67,1,pay_later,0,,,,,,,,0,
EXP202062,treatment,Hyderabad,android,app_store,32.34,2025-04-05 19:22:09,119.28,13.7,35.78,2,upi,1,2025-04-09 07:02:09,792.19,16.6,0.0,7.0,Refunded,credit_card,1,354.6
EXP202063,treatment,Ahmedabad,android,google_ads,114.54,2025-04-10 09:15:56,151.77,21.3,45.53,1,credit_card,0,,,,,,,,0,
EXP202064,treatment,Pune,android,influencer,187.28,2025-04-08 08:15:40,206.67,12.6,44.66,1,upi,0,,,,,,,,0,
EXP202065,treatment,Mumbai,android,google_ads,85.75,2025-04-09 10:06:17,82.38,15.0,24.71,3,debit_card,0,,,,,,,,0,
EXP202066,treatment,Chennai,ios,meta_ads,138.7,2025-04-08 10:00:40,121.88,17.8,36.56,1,cod,0,,,,,,,,0,
EXP202067,treatment,Mumbai,android,google_ads,163.83,2025-04-09 18:40:41,379.53,18.0,47.47,4,debit_card,1,2025-04-12 07:49:41,391.93,12.7,0.0,6.0,Delivered,upi,0,
EXP202068,treatment,Bangalore,android,organic_search,60.79,2025-04-07 21:03:23,349.13,9.7,99.1,4,debit_card,0,,,,,,,,0,
EXP202069,treatment,Delhi NCR,android,influencer,158.5,2025-04-05 19:16:14,364.7,13.3,52.1,8,debit_card,1,2025-04-10 20:43:14,497.21,13.7,0.0,10.0,Delivered,debit_card,0,
EXP202070,treatment,Bangalore,ios,organic_search,30.34,2025-04-10 19:43:38,218.51,15.3,65.55,1,credit_card,0,,,,,,,,0,
EXP202071,treatment,Delhi NCR,android,offline_events,183.23,2025-04-07 10:18:51,132.09,16.7,39.63,2,upi,1,2025-04-13 20:34:51,634.26,15.0,0.0,7.0,Delivered,cod,1,275.83
EXP202072,treatment,Hyderabad,android,referral,92.48,2025-04-08 08:45:39,161.5,13.8,48.45,1,debit_card,1,2025-04-09 22:16:39,127.44,13.2,0.0,1.0,Delivered,upi,0,
EXP202073,treatment,Hyderabad,android,google_ads,132.18,2025-04-10 13:07:27,652.87,14.8,72.28,7,upi,1,2025-04-15 21:08:27,261.23,18.4,0.0,3.0,Delivered,upi,1,257.98
EXP202074,treatment,Hyderabad,ios,organic_search,55.66,2025-04-11 08:15:12,189.61,12.9,45.48,3,credit_card,1,2025-04-16 12:03:12,196.02,13.6,0.0,3.0,Delivered,upi,1,188.39
EXP202075,treatment,Mumbai,android,influencer,131.24,2025-04-10 18:45:08,88.11,15.8,26.43,1,upi,0,,,,,,,,0,
EXP202076,treatment,Bangalore,android,google_ads,119.25,2025-04-06 18:50:08,119.66,13.399999999999999,35.9,1,cod,0,,,,,,,,0,
EXP202077,treatment,Mumbai,android,meta_ads,103.98,2025-04-08 10:44:44,414.86,17.099999999999998,96.85,5,upi,1,2025-04-15 18:05:44,477.88,12.3,0.0,8.0,Delivered,upi,0,
EXP202078,treatment,Kolkata,android,google_ads,145.19,2025-04-07 09:28:24,250.8,19.2,66.48,1,upi,1,2025-04-14 23:06:24,300.79,10.5,0.0,4.0,Delivered,upi,1,466.78
EXP202079,treatment,Hyderabad,android,google_ads,110.67,2025-04-07 10:07:27,262.16,17.1,57.03,2,credit_card,1,2025-04-10 11:58:27,345.93,15.1,0.0,1.0,Delivered,upi,1,357.74
EXP202080,treatment,Hyderabad,android,referral,96.34,2025-04-07 20:42:28,777.81,13.5,50.86,11,pay_later,0,,,,,,,,0,
EXP202081,treatment,Hyderabad,android,meta_ads,58.4,2025-04-10 13:43:42,213.7,11.7,64.11,2,upi,1,2025-04-12 22:32:42,369.14,11.6,0.0,2.0,Delivered,upi,1,364.52
EXP202082,treatment,Chennai,android,google_ads,70.71,2025-04-07 10:37:58,92.13,23.2,27.64,2,upi,0,,,,,,,,0,
EXP202083,treatment,Delhi NCR,android,organic_search,60.74,2025-04-06 06:28:30,166.18,17.2,49.85,3,debit_card,1,2025-04-09 20:44:30,394.41,19.7,0.0,6.0,Delivered,cod,0,
EXP202084,treatment,Bangalore,android,influencer,162.48,2025-04-11 17:45:48,604.24,6.9,61.32,13,upi,0,,,,,,,,0,
EXP202085,treatment,Hyderabad,ios,google_ads,140.51,2025-04-07 10:38:35,174.62,14.6,42.96,3,upi,0,,,,,,,,0,
EXP202086,treatment,Ahmedabad,android,organic_search,44.34,2025-04-08 07:36:54,244.37,20.4,46.68,2,upi,1,2025-04-12 11:20:54,408.5,20.1,0.0,6.0,Delivered,debit_card,0,
EXP202087,treatment,Ahmedabad,android,meta_ads,46.28,2025-04-05 21:56:17,116.33,17.0,34.9,2,credit_card,0,,,,,,,,0,
EXP202088,treatment,Delhi NCR,android,offline_events,230.45,2025-04-05 14:14:10,225.04,13.4,51.29,1,pay_later,1,2025-04-07 02:28:10,168.4,11.7,0.0,3.0,Delivered,debit_card,1,250.73
EXP202089,treatment,Mumbai,android,organic_search,9.95,2025-04-08 20:24:29,216.1,15.899999999999999,64.83,5,upi,1,2025-04-15 16:41:29,326.04,20.0,0.0,4.0,Delivered,upi,0,
EXP202090,treatment,Chennai,android,influencer,177.61,2025-04-10 17:09:34,251.28,18.8,63.69,4,debit_card,0,,,,,,,,0,
EXP202091,treatment,Bangalore,android,meta_ads,87.65,2025-04-06 15:07:47,128.84,12.8,38.65,2,upi,0,,,,,,,,0,
EXP202092,treatment,Bangalore,android,google_ads,141.93,2025-04-06 07:26:52,195.14,11.9,48.97,4,upi,1,2025-04-10 10:01:52,202.93,16.3,6.96,1.0,Delivered,credit_card,1,222.02
EXP202093,treatment,Pune,android,organic_search,59.34,2025-04-11 19:43:03,313.03,20.9,70.93,4,upi,0,,,,,,,,0,
EXP202094,treatment,Delhi NCR,android,google_ads,94.56,2025-04-07 09:12:27,236.53,13.7,45.01,2,upi,1,2025-04-11 16:17:27,704.33,19.5,0.0,12.0,Refunded,credit_card,1,268.3
EXP202095,treatment,Delhi NCR,android,google_ads,89.74,2025-04-08 12:10:14,330.79,12.2,77.54,2,upi,0,,,,,,,,1,304.55
EXP202096,treatment,Delhi NCR,ios,meta_ads,104.74,2025-04-08 13:19:17,414.04,11.4,46.63,4,upi,0,,,,,,,,0,
